TOP.674794ca.00040a24	START
TOP.67479546.0007ad8d	folder_config->profile_dir	.
TOP.67479546.0007ad8d	folder_config->session_dir	.
TOP.67479546.0007ad8d	folder_config->shared_dir	.
TOP.67479546.0007ad8d	user_options->encoding_from	utf-8
TOP.67479546.0007ad8d	user_options->encoding_to	utf-8
TOP.67479546.0007ad8d	user_options->rule_buf_l	:
TOP.67479546.0007ad8d	user_options->rule_buf_r	:
TOP.67479546.0007ad8d	user_options->session	hashcat
TOP.67479546.0007ad8d	user_options->separator	:
TOP.67479546.0007ad8d	user_options->limit	0
TOP.67479546.0007ad8d	user_options->skip	0
TOP.67479546.0007ad8d	user_options->attack_mode	0
TOP.67479546.0007ad8d	user_options->benchmark	0
TOP.67479546.0007ad8d	user_options->benchmark_all	0
TOP.67479546.0007ad8d	user_options->bitmap_max	18
TOP.67479546.0007ad8d	user_options->bitmap_min	16
TOP.67479546.0007ad8d	user_options->debug_mode	0
TOP.67479546.0007ad8d	user_options->hash_info	0
TOP.67479546.0007ad8d	user_options->force	0
TOP.67479546.0007ad8d	user_options->hwmon_disable	0
TOP.67479546.0007ad8d	user_options->hwmon_temp_abort	90
TOP.67479546.0007ad8d	user_options->hash_mode	4500
TOP.67479546.0007ad8d	user_options->hex_charset	0
TOP.67479546.0007ad8d	user_options->hex_salt	0
TOP.67479546.0007ad8d	user_options->hex_wordlist	0
TOP.67479546.0007ad8d	user_options->hook_threads	8
TOP.67479546.0007ad8d	user_options->identify	0
TOP.67479546.0007ad8d	user_options->increment	0
TOP.67479546.0007ad8d	user_options->increment_max	256
TOP.67479546.0007ad8d	user_options->increment_min	1
TOP.67479546.0007ad8d	user_options->keep_guessing	0
TOP.67479546.0007ad8d	user_options->kernel_accel	0
TOP.67479546.0007ad8d	user_options->kernel_loops	0
TOP.67479546.0007ad8d	user_options->kernel_threads	0
TOP.67479546.0007ad8d	user_options->keyspace	0
TOP.67479546.0007ad8d	user_options->left	0
TOP.67479546.0007ad8d	user_options->logfile_disable	0
TOP.67479546.0007ad8d	user_options->loopback	0
TOP.67479546.0007ad8d	user_options->machine_readable	0
TOP.67479546.0007ad8d	user_options->markov_classic	0
TOP.67479546.0007ad8d	user_options->markov_disable	0
TOP.67479546.0007ad8d	user_options->markov_inverse	0
TOP.67479546.0007ad8d	user_options->markov_threshold	256
TOP.67479546.0007ad8d	user_options->multiply_accel_disable	0
TOP.67479546.0007ad8d	user_options->backend_info	0
TOP.67479546.0007ad8d	user_options->backend_vector_width	0
TOP.67479546.0007ad8d	user_options->optimized_kernel_enable	0
TOP.67479546.0007ad8d	user_options->outfile_autohex	1
TOP.67479546.0007ad8d	user_options->outfile_check_timer	5
TOP.67479546.0007ad8d	user_options->outfile_format	3
TOP.67479546.0007ad8d	user_options->wordlist_autohex_disable	0
TOP.67479546.0007ad8d	user_options->potfile_disable	0
TOP.67479546.0007ad8d	user_options->progress_only	0
TOP.67479546.0007ad8d	user_options->quiet	0
TOP.67479546.0007ad8d	user_options->remove	0
TOP.67479546.0007ad8d	user_options->remove_timer	60
TOP.67479546.0007ad8d	user_options->restore	0
TOP.67479546.0007ad8d	user_options->restore_disable	0
TOP.67479546.0007ad8d	user_options->restore_timer	1
TOP.67479546.0007ad8d	user_options->rp_files_cnt	0
TOP.67479546.0007ad8d	user_options->rp_gen	0
TOP.67479546.0007ad8d	user_options->rp_gen_func_max	4
TOP.67479546.0007ad8d	user_options->rp_gen_func_min	1
TOP.67479546.0007ad8d	user_options->rp_gen_seed	0
TOP.67479546.0007ad8d	user_options->runtime	0
TOP.67479546.0007ad8d	user_options->scrypt_tmto	0
TOP.67479546.0007ad8d	user_options->segment_size	33554432
TOP.67479546.0007ad8d	user_options->self_test_disable	0
TOP.67479546.0007ad8d	user_options->slow_candidates	0
TOP.67479546.0007ad8d	user_options->show	0
TOP.67479546.0007ad8d	user_options->speed_only	0
TOP.67479546.0007ad8d	user_options->spin_damp	0
TOP.67479546.0007ad8d	user_options->status	0
TOP.67479546.0007ad8d	user_options->status_json	0
TOP.67479546.0007ad8d	user_options->status_timer	10
TOP.67479546.0007ad8d	user_options->stdout_flag	0
TOP.67479546.0007ad8d	user_options->usage	0
TOP.67479546.0007ad8d	user_options->username	0
TOP.67479546.0007ad8d	user_options->veracrypt_pim_start	485
TOP.67479546.0007ad8d	user_options->veracrypt_pim_stop	485
TOP.67479546.0007ad8d	user_options->version	0
TOP.67479546.0007ad8d	user_options->workload_profile	2
TOP.67479546.0007ad8d	user_options->brain_client	0
TOP.67479546.0007ad8d	user_options->brain_client_features	2
TOP.67479546.0007ad8d	user_options->brain_server	0
TOP.67479546.0007ad8d	user_options->brain_server_timer	300
TOP.67479546.0007ad8d	user_options->brain_port	6863
TOP.67479546.0007ad8d	user_options->brain_session	0
TOP.67479546.0007ad8d	hashes->hashfile	hash.txt
TOP.67479546.0007ad8d	hashes->hashlist_mode	5
TOP.67479546.0007ad8d	hashes->hashlist_format	0
TOP.67479546.0007ad8d	hashes->hashes_cnt	0
TOP.67479546.0007ad8d	hashes->digests_cnt	1
TOP.67479546.0007ad8d	hashes->digests_done_pot	0
TOP.67479546.0007ad8d	hashes->digests_done_zero	0
TOP.67479546.0007ad8d	hashes->digests_done	0
TOP.67479546.0007ad8d	hashes->salts_cnt	1
TOP.67479546.0007ad8d	hashes->salts_done	0
TOP.67479546.0007ad8d	SUB.67479547.000996f2	START
TOP.67479546.0007ad8d	SUB.67479547.000996f2	straight_ctx->dict	C:\Users\aries\OneDrive\Desktop\hashcat-6.2.6\hashcat-6.2.6\wordlist/jwt.secrets.list
TOP.67479546.0007ad8d	SUB.67479547.000996f2	runtime_start	1732744520
TOP.67479546.0007ad8d	SUB.67479547.000996f2	runtime_stop	1732744520
TOP.67479546.0007ad8d	SUB.67479547.000996f2	hashes->digests_done_new	0
TOP.67479546.0007ad8d	SUB.67479547.000996f2	status-after-work	5
TOP.67479546.0007ad8d	SUB.67479547.000996f2	STOP
TOP.67479546.0007ad8d	proc_start	1732744518
TOP.67479546.0007ad8d	proc_stop	1732744521
TOP.67479546.0007ad8d	STOP
TOP.67479643.000989ef	START
TOP.67479643.000989ef	folder_config->cwd	C:\Users\aries\OneDrive\Desktop\hashcat-6.2.6\hashcat-6.2.6
TOP.67479643.000989ef	folder_config->install_dir	.
TOP.67479643.000989ef	folder_config->profile_dir	.
TOP.67479643.000989ef	folder_config->session_dir	.
TOP.67479643.000989ef	folder_config->shared_dir	.
TOP.67479643.000989ef	user_options->encoding_from	utf-8
TOP.67479643.000989ef	user_options->encoding_to	utf-8
TOP.67479643.000989ef	user_options->rule_buf_l	:
TOP.67479643.000989ef	user_options->rule_buf_r	:
TOP.67479643.000989ef	user_options->session	hashcat
TOP.67479643.000989ef	user_options->separator	:
TOP.67479643.000989ef	user_options->limit	0
TOP.67479643.000989ef	user_options->skip	0
TOP.67479643.000989ef	user_options->attack_mode	0
TOP.67479643.000989ef	user_options->benchmark	0
TOP.67479643.000989ef	user_options->benchmark_all	0
TOP.67479643.000989ef	user_options->bitmap_max	18
TOP.67479643.000989ef	user_options->bitmap_min	16
TOP.67479643.000989ef	user_options->debug_mode	0
TOP.67479643.000989ef	user_options->hash_info	0
TOP.67479643.000989ef	user_options->force	0
TOP.67479643.000989ef	user_options->hwmon_disable	0
TOP.67479643.000989ef	user_options->hwmon_temp_abort	90
TOP.67479643.000989ef	user_options->hash_mode	4500
TOP.67479643.000989ef	user_options->hex_charset	0
TOP.67479643.000989ef	user_options->hex_salt	0
TOP.67479643.000989ef	user_options->hex_wordlist	0
TOP.67479643.000989ef	user_options->hook_threads	8
TOP.67479643.000989ef	user_options->identify	0
TOP.67479643.000989ef	user_options->increment	0
TOP.67479643.000989ef	user_options->increment_max	256
TOP.67479643.000989ef	user_options->increment_min	1
TOP.67479643.000989ef	user_options->keep_guessing	0
TOP.67479643.000989ef	user_options->kernel_accel	0
TOP.67479643.000989ef	user_options->kernel_loops	0
TOP.67479643.000989ef	user_options->kernel_threads	0
TOP.67479643.000989ef	user_options->keyspace	0
TOP.67479643.000989ef	user_options->left	0
TOP.67479643.000989ef	user_options->logfile_disable	0
TOP.67479643.000989ef	user_options->loopback	0
TOP.67479643.000989ef	user_options->machine_readable	0
TOP.67479643.000989ef	user_options->markov_classic	0
TOP.67479643.000989ef	user_options->markov_disable	0
TOP.67479643.000989ef	user_options->markov_inverse	0
TOP.67479643.000989ef	user_options->markov_threshold	256
TOP.67479643.000989ef	user_options->multiply_accel_disable	0
TOP.67479643.000989ef	user_options->backend_info	0
TOP.67479643.000989ef	user_options->backend_vector_width	0
TOP.67479643.000989ef	user_options->optimized_kernel_enable	0
TOP.67479643.000989ef	user_options->outfile_autohex	1
TOP.67479643.000989ef	user_options->outfile_check_timer	5
TOP.67479643.000989ef	user_options->outfile_format	3
TOP.67479643.000989ef	user_options->wordlist_autohex_disable	0
TOP.67479643.000989ef	user_options->potfile_disable	0
TOP.67479643.000989ef	user_options->progress_only	0
TOP.67479643.000989ef	user_options->quiet	0
TOP.67479643.000989ef	user_options->remove	0
TOP.67479643.000989ef	user_options->remove_timer	60
TOP.67479643.000989ef	user_options->restore	0
TOP.67479643.000989ef	user_options->restore_disable	0
TOP.67479643.000989ef	user_options->restore_timer	1
TOP.67479643.000989ef	user_options->rp_files_cnt	0
TOP.67479643.000989ef	user_options->rp_gen	0
TOP.67479643.000989ef	user_options->rp_gen_func_max	4
TOP.67479643.000989ef	user_options->rp_gen_func_min	1
TOP.67479643.000989ef	user_options->rp_gen_seed	0
TOP.67479643.000989ef	user_options->runtime	0
TOP.67479643.000989ef	user_options->scrypt_tmto	0
TOP.67479643.000989ef	user_options->segment_size	33554432
TOP.67479643.000989ef	user_options->self_test_disable	0
TOP.67479643.000989ef	user_options->slow_candidates	0
TOP.67479643.000989ef	user_options->show	0
TOP.67479643.000989ef	user_options->speed_only	0
TOP.67479643.000989ef	user_options->spin_damp	0
TOP.67479643.000989ef	user_options->status	0
TOP.67479643.000989ef	user_options->status_json	0
TOP.67479643.000989ef	user_options->status_timer	10
TOP.67479643.000989ef	user_options->stdout_flag	0
TOP.67479643.000989ef	user_options->usage	0
TOP.67479643.000989ef	user_options->username	0
TOP.67479643.000989ef	user_options->veracrypt_pim_start	485
TOP.67479643.000989ef	user_options->veracrypt_pim_stop	485
TOP.67479643.000989ef	user_options->version	0
TOP.67479643.000989ef	user_options->workload_profile	2
TOP.67479643.000989ef	user_options->brain_client	0
TOP.67479643.000989ef	user_options->brain_client_features	2
TOP.67479643.000989ef	user_options->brain_server	0
TOP.67479643.000989ef	user_options->brain_server_timer	300
TOP.67479643.000989ef	user_options->brain_port	6863
TOP.67479643.000989ef	user_options->brain_session	0
TOP.67479643.000989ef	hashes->hashfile	hash.txt
TOP.67479643.000989ef	hashes->hashlist_mode	5
TOP.67479643.000989ef	hashes->hashlist_format	0
TOP.67479643.000989ef	hashes->hashes_cnt	0
TOP.67479643.000989ef	hashes->digests_cnt	1
TOP.67479643.000989ef	hashes->digests_done_pot	0
TOP.67479643.000989ef	hashes->digests_done_zero	0
TOP.67479643.000989ef	hashes->digests_done	0
TOP.67479643.000989ef	hashes->salts_cnt	1
TOP.67479643.000989ef	hashes->salts_done	0
TOP.67479643.000989ef	SUB.67479644.000b67fa	START
TOP.67479643.000989ef	SUB.67479644.000b67fa	straight_ctx->dict	C:\Users\aries\OneDrive\Desktop\hashcat-6.2.6\wordlist\jwt.secrets.list
TOP.67479643.000989ef	SUB.67479644.000b67fa	runtime_start	1732744773
TOP.67479643.000989ef	SUB.67479644.000b67fa	runtime_stop	1732744773
TOP.67479643.000989ef	SUB.67479644.000b67fa	hashes->digests_done_new	0
TOP.67479643.000989ef	SUB.67479644.000b67fa	status-after-work	5
TOP.67479643.000989ef	SUB.67479644.000b67fa	STOP
TOP.67479643.000989ef	proc_start	1732744771
TOP.67479643.000989ef	proc_stop	1732744774
TOP.67479643.000989ef	STOP
TOP.67479684.00038915	START
TOP.67479684.00038915	folder_config->cwd	C:\Users\aries\OneDrive\Desktop\hashcat-6.2.6\hashcat-6.2.6
TOP.67479684.00038915	folder_config->install_dir	.
TOP.67479684.00038915	folder_config->profile_dir	.
TOP.67479684.00038915	folder_config->session_dir	.
TOP.67479684.00038915	folder_config->shared_dir	.
TOP.67479684.00038915	user_options->encoding_from	utf-8
TOP.67479684.00038915	user_options->encoding_to	utf-8
TOP.67479684.00038915	user_options->rule_buf_l	:
TOP.67479684.00038915	user_options->rule_buf_r	:
TOP.67479684.00038915	user_options->session	hashcat
TOP.67479684.00038915	user_options->separator	:
TOP.67479684.00038915	user_options->limit	0
TOP.67479684.00038915	user_options->skip	0
TOP.67479684.00038915	user_options->attack_mode	0
TOP.67479684.00038915	user_options->benchmark	0
TOP.67479684.00038915	user_options->benchmark_all	0
TOP.67479684.00038915	user_options->bitmap_max	18
TOP.67479684.00038915	user_options->bitmap_min	16
TOP.67479684.00038915	user_options->debug_mode	0
TOP.67479684.00038915	user_options->hash_info	0
TOP.67479684.00038915	user_options->force	0
TOP.67479684.00038915	user_options->hwmon_disable	0
TOP.67479684.00038915	user_options->hwmon_temp_abort	90
TOP.67479684.00038915	user_options->hash_mode	100
TOP.67479684.00038915	user_options->hex_charset	0
TOP.67479684.00038915	user_options->hex_salt	0
TOP.67479684.00038915	user_options->hex_wordlist	0
TOP.67479684.00038915	user_options->hook_threads	8
TOP.67479684.00038915	user_options->identify	0
TOP.67479684.00038915	user_options->increment	0
TOP.67479684.00038915	user_options->increment_max	256
TOP.67479684.00038915	user_options->increment_min	1
TOP.67479684.00038915	user_options->keep_guessing	0
TOP.67479684.00038915	user_options->kernel_accel	0
TOP.67479684.00038915	user_options->kernel_loops	0
TOP.67479684.00038915	user_options->kernel_threads	0
TOP.67479684.00038915	user_options->keyspace	0
TOP.67479684.00038915	user_options->left	0
TOP.67479684.00038915	user_options->logfile_disable	0
TOP.67479684.00038915	user_options->loopback	0
TOP.67479684.00038915	user_options->machine_readable	0
TOP.67479684.00038915	user_options->markov_classic	0
TOP.67479684.00038915	user_options->markov_disable	0
TOP.67479684.00038915	user_options->markov_inverse	0
TOP.67479684.00038915	user_options->markov_threshold	256
TOP.67479684.00038915	user_options->multiply_accel_disable	0
TOP.67479684.00038915	user_options->backend_info	0
TOP.67479684.00038915	user_options->backend_vector_width	0
TOP.67479684.00038915	user_options->optimized_kernel_enable	0
TOP.67479684.00038915	user_options->outfile_autohex	1
TOP.67479684.00038915	user_options->outfile_check_timer	5
TOP.67479684.00038915	user_options->outfile_format	3
TOP.67479684.00038915	user_options->wordlist_autohex_disable	0
TOP.67479684.00038915	user_options->potfile_disable	0
TOP.67479684.00038915	user_options->progress_only	0
TOP.67479684.00038915	user_options->quiet	0
TOP.67479684.00038915	user_options->remove	0
TOP.67479684.00038915	user_options->remove_timer	60
TOP.67479684.00038915	user_options->restore	0
TOP.67479684.00038915	user_options->restore_disable	0
TOP.67479684.00038915	user_options->restore_timer	1
TOP.67479684.00038915	user_options->rp_files_cnt	0
TOP.67479684.00038915	user_options->rp_gen	0
TOP.67479684.00038915	user_options->rp_gen_func_max	4
TOP.67479684.00038915	user_options->rp_gen_func_min	1
TOP.67479684.00038915	user_options->rp_gen_seed	0
TOP.67479684.00038915	user_options->runtime	0
TOP.67479684.00038915	user_options->scrypt_tmto	0
TOP.67479684.00038915	user_options->segment_size	33554432
TOP.67479684.00038915	user_options->self_test_disable	0
TOP.67479684.00038915	user_options->slow_candidates	0
TOP.67479684.00038915	user_options->show	0
TOP.67479684.00038915	user_options->speed_only	0
TOP.67479684.00038915	user_options->spin_damp	0
TOP.67479684.00038915	user_options->status	1
TOP.67479684.00038915	user_options->status_json	0
TOP.67479684.00038915	user_options->status_timer	10
TOP.67479684.00038915	user_options->stdout_flag	0
TOP.67479684.00038915	user_options->usage	0
TOP.67479684.00038915	user_options->username	0
TOP.67479684.00038915	user_options->veracrypt_pim_start	485
TOP.67479684.00038915	user_options->veracrypt_pim_stop	485
TOP.67479684.00038915	user_options->version	0
TOP.67479684.00038915	user_options->workload_profile	2
TOP.67479684.00038915	user_options->brain_client	0
TOP.67479684.00038915	user_options->brain_client_features	2
TOP.67479684.00038915	user_options->brain_server	0
TOP.67479684.00038915	user_options->brain_server_timer	300
TOP.67479684.00038915	user_options->brain_port	6863
TOP.67479684.00038915	user_options->brain_session	0
TOP.67479684.00038915	hashes->hashfile	C:\Users\aries\OneDrive\Desktop\hashcat-6.2.6\wordlist\jwt.secrets.list
TOP.67479684.00038915	hashes->hashlist_mode	5
TOP.67479684.00038915	hashes->hashlist_format	0
TOP.67479684.00038915	hashes->hashes_cnt	0
TOP.67479684.00038915	hashes->digests_cnt	13
TOP.67479684.00038915	hashes->digests_done_pot	0
TOP.67479684.00038915	hashes->digests_done_zero	0
TOP.67479684.00038915	hashes->digests_done	0
TOP.67479684.00038915	hashes->salts_cnt	1
TOP.67479684.00038915	hashes->salts_done	0
TOP.67479684.00038915	SUB.6747969c.000f1e5b	START
TOP.674797f6.0007f7ec	START
TOP.674797f6.0007f7ec	folder_config->cwd	C:\Users\aries\OneDrive\Desktop\hashcat-6.2.6\hashcat-6.2.6
TOP.674797f6.0007f7ec	folder_config->install_dir	.
TOP.674797f6.0007f7ec	folder_config->profile_dir	.
TOP.674797f6.0007f7ec	folder_config->session_dir	.
TOP.674797f6.0007f7ec	folder_config->shared_dir	.
TOP.674797f6.0007f7ec	user_options->encoding_from	utf-8
TOP.674797f6.0007f7ec	user_options->encoding_to	utf-8
TOP.674797f6.0007f7ec	user_options->rule_buf_l	:
TOP.674797f6.0007f7ec	user_options->rule_buf_r	:
TOP.674797f6.0007f7ec	user_options->session	hashcat
TOP.674797f6.0007f7ec	user_options->separator	:
TOP.674797f6.0007f7ec	user_options->limit	0
TOP.674797f6.0007f7ec	user_options->skip	0
TOP.674797f6.0007f7ec	user_options->attack_mode	0
TOP.674797f6.0007f7ec	user_options->benchmark	0
TOP.674797f6.0007f7ec	user_options->benchmark_all	0
TOP.674797f6.0007f7ec	user_options->bitmap_max	18
TOP.674797f6.0007f7ec	user_options->bitmap_min	16
TOP.674797f6.0007f7ec	user_options->debug_mode	0
TOP.674797f6.0007f7ec	user_options->hash_info	0
TOP.674797f6.0007f7ec	user_options->force	0
TOP.674797f6.0007f7ec	user_options->hwmon_disable	0
TOP.674797f6.0007f7ec	user_options->hwmon_temp_abort	90
TOP.674797f6.0007f7ec	user_options->hash_mode	4500
TOP.674797f6.0007f7ec	user_options->hex_charset	0
TOP.674797f6.0007f7ec	user_options->hex_salt	0
TOP.674797f6.0007f7ec	user_options->hex_wordlist	0
TOP.674797f6.0007f7ec	user_options->hook_threads	8
TOP.674797f6.0007f7ec	user_options->identify	0
TOP.674797f6.0007f7ec	user_options->increment	0
TOP.674797f6.0007f7ec	user_options->increment_max	256
TOP.674797f6.0007f7ec	user_options->increment_min	1
TOP.674797f6.0007f7ec	user_options->keep_guessing	0
TOP.674797f6.0007f7ec	user_options->kernel_accel	0
TOP.674797f6.0007f7ec	user_options->kernel_loops	0
TOP.674797f6.0007f7ec	user_options->kernel_threads	0
TOP.674797f6.0007f7ec	user_options->keyspace	0
TOP.674797f6.0007f7ec	user_options->left	0
TOP.674797f6.0007f7ec	user_options->logfile_disable	0
TOP.674797f6.0007f7ec	user_options->loopback	0
TOP.674797f6.0007f7ec	user_options->machine_readable	0
TOP.674797f6.0007f7ec	user_options->markov_classic	0
TOP.674797f6.0007f7ec	user_options->markov_disable	0
TOP.674797f6.0007f7ec	user_options->markov_inverse	0
TOP.674797f6.0007f7ec	user_options->markov_threshold	256
TOP.674797f6.0007f7ec	user_options->multiply_accel_disable	0
TOP.674797f6.0007f7ec	user_options->backend_info	0
TOP.674797f6.0007f7ec	user_options->backend_vector_width	0
TOP.674797f6.0007f7ec	user_options->optimized_kernel_enable	0
TOP.674797f6.0007f7ec	user_options->outfile_autohex	1
TOP.674797f6.0007f7ec	user_options->outfile_check_timer	5
TOP.674797f6.0007f7ec	user_options->outfile_format	3
TOP.674797f6.0007f7ec	user_options->wordlist_autohex_disable	0
TOP.674797f6.0007f7ec	user_options->potfile_disable	0
TOP.674797f6.0007f7ec	user_options->progress_only	0
TOP.674797f6.0007f7ec	user_options->quiet	0
TOP.674797f6.0007f7ec	user_options->remove	0
TOP.674797f6.0007f7ec	user_options->remove_timer	60
TOP.674797f6.0007f7ec	user_options->restore	0
TOP.674797f6.0007f7ec	user_options->restore_disable	0
TOP.674797f6.0007f7ec	user_options->restore_timer	1
TOP.674797f6.0007f7ec	user_options->rp_files_cnt	0
TOP.674797f6.0007f7ec	user_options->rp_gen	0
TOP.674797f6.0007f7ec	user_options->rp_gen_func_max	4
TOP.674797f6.0007f7ec	user_options->rp_gen_func_min	1
TOP.674797f6.0007f7ec	user_options->rp_gen_seed	0
TOP.674797f6.0007f7ec	user_options->runtime	0
TOP.674797f6.0007f7ec	user_options->scrypt_tmto	0
TOP.674797f6.0007f7ec	user_options->segment_size	33554432
TOP.674797f6.0007f7ec	user_options->self_test_disable	0
TOP.674797f6.0007f7ec	user_options->slow_candidates	0
TOP.674797f6.0007f7ec	user_options->show	0
TOP.674797f6.0007f7ec	user_options->speed_only	0
TOP.674797f6.0007f7ec	user_options->spin_damp	0
TOP.674797f6.0007f7ec	user_options->status	1
TOP.674797f6.0007f7ec	user_options->status_json	0
